MORATORIUM TYPE,STREET ADDRESS BEGIN,STREET ADDRESS END,STREET ADDRESS PREFIX,STREET NAME,STREET NAME SUFFIX,START DATE,EXPIRATION DATE
Street Resurfacing,5062,5402,W,CORNELIA,AVE,2018-05-22T00:00:00,2023-05-22T00:00:00
Street Resurfacing,10900,11000,S,MACKINAW,AVE,2018-05-22T00:00:00,2023-05-07T00:00:00
Street Resurfacing,6640,6700,N,ODELL,AVE,2018-05-22T00:00:00,2023-04-26T00:00:00
Street Resurfacing,6200,6300,W,SCHOOL,ST,2018-05-22T00:00:00,2023-05-07T00:00:00
Street Resurfacing,1800,1814,S,RUBLE,ST,2018-05-22T00:00:00,2023-05-22T00:00:00
Street Resurfacing,9400,9500,S,WALLACE,ST,2018-05-22T00:00:00,2023-05-15T00:00:00
Street Resurfacing,1814,1920,S,RUBLE,ST,2018-05-22T00:00:00,2023-05-22T00:00:00
Street Resurfacing,1400,1428,E,53RD,ST,2018-05-22T00:00:00,2023-05-22T00:00:00
Street Resurfacing,400,424,E,104TH,ST,2018-05-22T00:00:00,2023-04-18T00:00:00
Street Resurfacing,5100,5300,S,CHRISTIANA,AVE,2018-05-22T00:00:00,2023-05-08T00:00:00
Street Resurfacing,2600,2624,E,104TH,ST,2018-05-22T00:00:00,2023-05-22T00:00:00
Street Resurfacing,5062,5358,W,EDDY,ST,2018-05-22T00:00:00,2023-05-22T00:00:00
Street Resurfacing,3230,3300,W,BERWYN,AVE,2018-05-22T00:00:00,2023-05-10T00:00:00
Street Resurfacing,40,200,E,89TH,ST,2018-05-22T00:00:00,2023-04-20T00:00:00
Street Resurfacing,3701,3759,E,103RD,ST,2018-05-22T00:00:00,2023-05-22T00:00:00
Street Resurfacing,2300,2351,N,BOSWORTH,AVE,2018-05-22T00:00:00,2023-05-22T00:00:00
Street Resurfacing,5317,5478,S,DORCHESTER,AVE,2018-05-22T00:00:00,2023-05-22T00:00:00
Street Resurfacing,2630,2740,E,105TH,ST,2018-05-22T00:00:00,2023-05-07T00:00:00
Street Resurfacing,9800,9830,S,HARVARD,AVE,2018-05-22T00:00:00,2023-05-11T00:00:00
Street Resurfacing,10533,10559,S,TORRENCE,AVE,2018-05-22T00:00:00,2023-05-22T00:00:00
Street Resurfacing,5100,5780,S,LONG,AVE,2018-05-22T00:00:00,2023-05-15T00:00:00
Street Resurfacing,10300,10400,S,VERNON,AVE,2018-05-22T00:00:00,2023-04-18T00:00:00
Street Resurfacing,724,812,S,KOSTNER,AVE,2018-05-22T00:00:00,2023-05-15T00:00:00
Street Resurfacing,2600,2700,W,21ST,PL,2018-05-22T00:00:00,2023-05-18T00:00:00
Street Resurfacing,100,200,E,119TH,PL,2018-05-22T00:00:00,2023-04-17T00:00:00
Street Resurfacing,5254,5300,S,DORCHESTER,AVE,2018-05-22T00:00:00,2023-05-22T00:00:00
Street Resurfacing,4900,4902,S,STATE,ST,2018-05-22T00:00:00,2023-05-22T00:00:00
Street Resurfacing,10130,10200,S,NORMAL,AVE,2018-05-22T00:00:00,2023-04-24T00:00:00
Street Resurfacing,5400,5500,N,FOREST GLEN,AVE,2018-05-22T00:00:00,2023-05-10T00:00:00
Street Resurfacing,10413,10455,S,TORRENCE,AVE,2018-05-22T00:00:00,2023-05-22T00:00:00
Street Resurfacing,10200,10300,S,PARNELL,AVE,2018-05-22T00:00:00,2023-04-24T00:00:00
Street Resurfacing,5001,5059,S,ABERDEEN,ST,2018-05-22T00:00:00,2023-05-22T00:00:00
Street Resurfacing,4548,4658,S,TRUMBULL,AVE,2018-05-22T00:00:00,2023-05-08T00:00:00
Street Resurfacing,3330,3430,W,ARDMORE,AVE,2018-05-22T00:00:00,2023-05-09T00:00:00
Street Resurfacing,0,100,E,120TH,PL,2018-05-22T00:00:00,2023-04-12T00:00:00
Street Resurfacing,3100,3200,N,RUTHERFORD,AVE,2018-05-22T00:00:00,2023-05-08T00:00:00
Street Resurfacing,2547,2624,E,107TH,ST,2018-05-22T00:00:00,2023-05-22T00:00:00
Street Resurfacing,140,151,W,GRAND,AVE,2018-05-22T00:00:00,2023-05-22T00:00:00
Street Resurfacing,1030,1600,W,93RD,ST,2018-05-22T00:00:00,2023-05-21T00:00:00
Street Resurfacing,6600,6700,N,KEOTA,AVE,2018-05-22T00:00:00,2023-04-30T00:00:00
Street Resurfacing,10301,10357,S,AVENUE F,,2018-05-22T00:00:00,2023-05-22T00:00:00
Street Resurfacing,10501,10533,S,TORRENCE,AVE,2018-05-22T00:00:00,2023-05-22T00:00:00
Street Resurfacing,2330,2530,N,DAMEN,AVE,2017-08-14T00:00:00,2027-10-19T00:00:00
Street Resurfacing,1200,1300,W,FLETCHER,ST,2018-05-22T00:00:00,2023-05-18T00:00:00
Street Resurfacing,3500,3530,W,26TH,ST,2018-05-22T00:00:00,2023-05-01T00:00:00
Street Resurfacing,4705,4711,S,STATE,ST,2018-05-22T00:00:00,2023-05-22T00:00:00
Street Resurfacing,3500,3558,N,LONG,AVE,2018-05-22T00:00:00,2023-05-22T00:00:00
Street Resurfacing,5930,6000,W,SUNNYSIDE,AVE,2018-05-22T00:00:00,2023-05-04T00:00:00
Street Resurfacing,3640,3700,W,26TH,ST,2018-05-22T00:00:00,2023-05-02T00:00:00
Street Resurfacing,7200,7300,N,OKETO,AVE,2018-05-22T00:00:00,2023-04-26T00:00:00
Street Resurfacing,2,34,E,48TH,ST,2018-05-25T00:00:00,2023-05-25T00:00:00
Street Resurfacing,4700,5030,S,KOMENSKY,AVE,2018-05-25T00:00:00,2023-05-25T00:00:00
Street Resurfacing,4125,4359,N,HAMLIN,AVE,2018-05-25T00:00:00,2023-05-25T00:00:00
Street Resurfacing,6400,6559,S,DREXEL,AVE,2018-05-25T00:00:00,2023-05-25T00:00:00
Street Resurfacing,6400,6559,S,INGLESIDE,AVE,2018-05-25T00:00:00,2023-05-25T00:00:00
Street Resurfacing,4814,4939,N,MAGNOLIA,AVE,2018-05-25T00:00:00,2023-05-25T00:00:00
Street Resurfacing,6159,6256,S,LANGLEY,AVE,2018-05-25T00:00:00,2023-05-25T00:00:00
Street Resurfacing,4346,4401,N,WHIPPLE,ST,2018-05-25T00:00:00,2023-05-25T00:00:00
Street Resurfacing,5200,5262,S,SANGAMON,ST,2018-05-25T00:00:00,2023-05-25T00:00:00
Street Resurfacing,500,700,E,61ST,ST,2018-05-25T00:00:00,2023-05-25T00:00:00
Street Resurfacing,901,958,W,52ND,ST,2018-05-25T00:00:00,2023-05-25T00:00:00
Street Resurfacing,4452,4542,N,WHIPPLE,ST,2018-05-25T00:00:00,2023-05-25T00:00:00
Street Resurfacing,1621,1701,S,HALSTED,ST,2018-05-25T00:00:00,2023-05-25T00:00:00
Street Resurfacing,1436,1449,S,HALSTED,ST,2018-05-25T00:00:00,2023-05-25T00:00:00
Street Resurfacing,6100,6258,S,EVANS,AVE,2018-05-25T00:00:00,2023-05-25T00:00:00
Street Resurfacing,1201,1484,W,ARGYLE,ST,2018-05-25T00:00:00,2023-05-25T00:00:00
Street Resurfacing,4344,4459,N,WHIPPLE,ST,2018-05-25T00:00:00,2023-05-25T00:00:00
Street Resurfacing,10000,10300,S,INDIANA,AVE,2018-05-25T00:00:00,2023-05-25T00:00:00
Street Resurfacing,850,900,E,64TH,ST,2018-05-25T00:00:00,2023-05-25T00:00:00
Street Resurfacing,2100,2126,W,BIRCHWOOD,AVE,2018-05-25T00:00:00,2023-05-25T00:00:00
Street Resurfacing,7384,7545,N,WINCHESTER,AVE,2018-05-29T00:00:00,2023-05-29T00:00:00
Street Resurfacing,200,300,W,HUBBARD,ST,2018-05-29T00:00:00,2022-11-08T00:00:00
Street Resurfacing,300,340,W,HUBBARD,ST,2018-05-29T00:00:00,2022-10-07T00:00:00
Street Resurfacing,2100,2126,W,BIRCHWOOD,AVE,2018-05-29T00:00:00,2023-05-29T00:00:00
Street Resurfacing,408,430,N,WELLS,ST,2018-05-29T00:00:00,2022-11-08T00:00:00
Street Resurfacing,1928,2000,W,BIRCHWOOD,AVE,2018-05-29T00:00:00,2023-05-29T00:00:00
Street Resurfacing,1903,1969,W,FARGO,AVE,2018-05-29T00:00:00,2023-05-29T00:00:00
Street Resurfacing,7900,8000,S,JEFFERY,AVE,2018-05-30T00:00:00,2022-12-05T00:00:00
Street Resurfacing,6249,6300,S,CENTRAL PARK,AVE,2018-05-30T00:00:00,2019-06-14T00:00:00
Street Resurfacing,130,150,N,MAY,ST,2018-05-30T00:00:00,2023-05-18T00:00:00
Street Resurfacing,1302,1312,W,EVERGREEN,AVE,2018-05-31T00:00:00,2023-05-31T00:00:00
Street Resurfacing,1202,1258,N,MAYFIELD,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,4501,4556,N,KILBOURN,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,4601,4653,N,KOSTNER,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,4701,4757,N,KILBOURN,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,2425,2437,N,CAMPBELL,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,4403,4456,N,KILBOURN,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,300,340,E,103RD,ST,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,102,124,S,CAMPBELL,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,2401,2425,N,CAMPBELL,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,6810,6815,S,KEEFE,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,10300,10400,S,UNION,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,26,26,S,CAMPBELL,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,26,26,S,CAMPBELL,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,6700,6800,S,RHODES,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,409,756,W,103RD,ST,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,4200,4256,S,KNOX,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,2447,2449,N,CAMPBELL,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,2437,2447,N,CAMPBELL,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,6501,6551,N,NORDICA,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,2507,2513,N,CAMPBELL,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,6700,6759,S,EBERHART,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,532,553,E,68TH,ST,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,2449,2507,N,CAMPBELL,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,1302,1600,N,MAYFIELD,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,4602,4658,N,KILBOURN,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,4402,4468,W,LELAND,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,2513,2535,N,CAMPBELL,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,10300,10358,S,LOWE,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,4360,4374,W,LELAND,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,100,156,S,CAMPBELL,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,2,26,S,CAMPBELL,AVE,2018-06-01T00:00:00,2023-06-01T00:00:00
Street Resurfacing,7601,7701,S,OGLESBY,AVE,2018-06-04T00:00:00,2023-06-04T00:00:00
Street Resurfacing,8310,8458,S,MUSKEGON,AVE,2018-06-04T00:00:00,2023-06-04T00:00:00
Street Resurfacing,2826,2826,E,85TH,ST,2018-06-04T00:00:00,2023-06-04T00:00:00
Street Resurfacing,7501,7601,S,OGLESBY,AVE,2018-06-04T00:00:00,2023-06-04T00:00:00
Street Resurfacing,1900,1910,W,ELLEN,ST,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,4301,4659,S,RICHMOND,ST,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,4300,4358,S,PAULINA,ST,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,7302,7358,S,CRANDON,AVE,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,2801,3045,S,KENNETH,AVE,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,7159,7203,S,CRANDON,AVE,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,3202,3238,W,DICKENS,AVE,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,7417,7459,S,CRANDON,AVE,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,2201,2259,W,BELLE PLAINE,AVE,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,3202,3238,W,MCLEAN,AVE,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,7258,7302,S,CRANDON,AVE,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,3101,3129,W,PALMER,ST,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,4434,4458,W,28TH,ST,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,2801,2901,E,84TH,ST,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,2259,2317,E,71ST,ST,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,7359,7403,S,CRANDON,AVE,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,1401,1429,W,SUNNYSIDE,AVE,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,4701,4751,N,DOVER,ST,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,1948,2058,W,EVERGREEN,AVE,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,7202,7258,S,CRANDON,AVE,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,4101,4159,N,CLAREMONT,AVE,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,4402,4558,N,DOVER,ST,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,2000,2050,W,43RD,ST,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,2301,2359,W,BELLE PLAINE,AVE,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,2802,2824,W,45TH,ST,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,4601,4701,N,DOVER,ST,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,1418,1438,W,LELAND,AVE,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,825,940,W,CULLERTON,ST,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,7100,7158,S,CRANDON,AVE,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,7402,7416,S,CRANDON,AVE,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,1,43,E,DELAWARE,PL,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,6701,6931,S,DAMEN,AVE,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,2832,2930,W,45TH,ST,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,1,36,W,DELAWARE,PL,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,1601,1801,W,43RD,ST,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,1816,2140,S,PEORIA,ST,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,6302,6702,S,DAMEN,AVE,2018-06-05T00:00:00,2023-06-05T00:00:00
Street Resurfacing,1,17,W,WALTON,ST,2018-06-07T00:00:00,2023-04-27T00:00:00
Street Resurfacing,911,930,N,STATE,ST,2018-06-07T00:00:00,2023-04-27T00:00:00
Street Resurfacing,602,800,N,WALLER,AVE,2018-06-08T00:00:00,2023-06-08T00:00:00
Street Resurfacing,401,541,W,66TH,ST,2018-06-08T00:00:00,2023-06-08T00:00:00
Street Resurfacing,1901,1941,W,BALMORAL,AVE,2018-06-08T00:00:00,2023-06-08T00:00:00
Street Resurfacing,102,118,N,TALMAN,AVE,2018-06-08T00:00:00,2020-05-22T00:00:00
Street Resurfacing,5239,5259,N,DAMEN,AVE,2018-06-08T00:00:00,2023-06-08T00:00:00
Street Resurfacing,100,145,N,TALMAN,AVE,2015-05-22T00:00:00,2018-06-08T00:00:00
Street Resurfacing,5602,5744,W,CHICAGO,AVE,2018-06-08T00:00:00,2023-06-08T00:00:00
Street Resurfacing,5402,5434,N,DAMEN,AVE,2018-06-08T00:00:00,2023-06-08T00:00:00
Street Resurfacing,5452,5602,W,CHICAGO,AVE,2018-06-08T00:00:00,2023-06-08T00:00:00
Street Resurfacing,5402,5448,W,CHICAGO,AVE,2018-06-08T00:00:00,2023-06-08T00:00:00
Street Resurfacing,5347,5402,N,DAMEN,AVE,2018-06-08T00:00:00,2023-06-08T00:00:00
Street Resurfacing,1815,1835,W,BALMORAL,AVE,2018-06-08T00:00:00,2023-06-08T00:00:00
Street Resurfacing,736,826,N,PINE,AVE,2018-06-08T00:00:00,2023-06-08T00:00:00
Street Resurfacing,1756,1802,W,BALMORAL,AVE,2018-06-08T00:00:00,2023-06-08T00:00:00
Street Resurfacing,5802,5968,W,CHICAGO,AVE,2018-06-08T00:00:00,2023-06-08T00:00:00
Street Resurfacing,401,541,W,65TH,PL,2018-06-08T00:00:00,2023-06-08T00:00:00
Street Resurfacing,1940,1968,W,BALMORAL,AVE,2018-06-08T00:00:00,2023-06-08T00:00:00
Street Resurfacing,2,64,E,SUPERIOR,ST,2018-06-08T00:00:00,2023-06-08T00:00:00
Street Resurfacing,401,541,W,65TH,ST,2018-06-08T00:00:00,2023-06-08T00:00:00
Street Resurfacing,6500,6600,S,NORMAL,AVE,2018-06-08T00:00:00,2023-06-08T00:00:00
Street Resurfacing,4300,4358,S,PAULINA,ST,2018-06-08T00:00:00,2023-06-08T00:00:00
Street Resurfacing,40,300,W,MONROE,ST,2018-06-11T00:00:00,2023-06-11T00:00:00
Street Resurfacing,1942,1968,W,BALMORAL,AVE,2018-06-12T00:00:00,2018-06-12T00:00:00
Street Resurfacing,2700,2740,E,75TH,PL,2018-06-12T00:00:00,2023-05-25T00:00:00
Street Resurfacing,5300,5442,S,MAY,ST,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,34,64,W,SUPERIOR,ST,2018-06-12T00:00:00,2018-06-12T00:00:00
Street Resurfacing,2130,2230,W,100TH,ST,2018-06-12T00:00:00,2023-06-08T00:00:00
Street Resurfacing,6000,6100,S,FRANCISCO,AVE,2018-06-12T00:00:00,2023-06-11T00:00:00
Street Resurfacing,2600,2630,W,60TH,ST,2018-06-12T00:00:00,2023-06-06T00:00:00
Street Resurfacing,3800,4000,N,SAYRE,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,4700,4800,S,UNION,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,7740,7800,S,MUSKEGON,AVE,2018-06-12T00:00:00,2023-05-30T00:00:00
Street Resurfacing,6731,6759,S,DAMEN,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,5000,5100,S,SHIELDS,AVE,2018-06-12T00:00:00,2023-05-31T00:00:00
Street Resurfacing,6458,6502,S,DAMEN,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,6100,6258,S,EVANS,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,2900,2950,E,78TH,PL,2018-06-12T00:00:00,2023-05-29T00:00:00
Street Resurfacing,5158,5448,S,MORGAN,ST,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,6800,6900,S,HOYNE,AVE,2018-06-12T00:00:00,2023-06-05T00:00:00
Street Resurfacing,5300,5500,S,FEDERAL,ST,2018-06-12T00:00:00,2023-05-29T00:00:00
Street Resurfacing,6926,6932,S,DAMEN,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,6701,6729,S,DAMEN,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,6801,6829,S,DAMEN,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,6858,6902,S,DAMEN,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,2800,2830,W,60TH,ST,2018-06-12T00:00:00,2023-06-11T00:00:00
Street Resurfacing,600,700,W,48TH,ST,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,2802,2856,W,FLETCHER,ST,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,8100,8200,S,OGLESBY,AVE,2018-06-12T00:00:00,2023-06-01T00:00:00
Street Resurfacing,1600,1800,W,JULIAN,ST,2018-06-12T00:00:00,2023-05-25T00:00:00
Street Resurfacing,6303,6457,S,DAMEN,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,5800,6000,W,ROSCOE,ST,2018-06-12T00:00:00,2023-06-06T00:00:00
Street Resurfacing,6831,6859,S,DAMEN,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,3100,3140,N,RICHMOND,ST,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,2130,2200,E,74TH,ST,2018-06-12T00:00:00,2023-05-25T00:00:00
Street Resurfacing,6658,6702,S,DAMEN,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,1000,1058,W,53RD,ST,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,8800,8900,S,HAMILTON,AVE,2018-06-12T00:00:00,2023-06-05T00:00:00
Street Resurfacing,6000,6200,S,MORGAN,ST,2018-06-12T00:00:00,2023-05-31T00:00:00
Street Resurfacing,2630,2730,W,60TH,ST,2018-06-12T00:00:00,2023-06-08T00:00:00
Street Resurfacing,1600,1800,N,ORCHARD,ST,2018-06-12T00:00:00,2023-05-24T00:00:00
Street Resurfacing,6000,6100,W,CORNELIA,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,3700,3802,N,SAYRE,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,9200,9300,S,BISHOP,ST,2018-06-12T00:00:00,2023-05-24T00:00:00
Street Resurfacing,9600,9700,S,DAMEN,AVE,2018-06-12T00:00:00,2023-06-06T00:00:00
Street Resurfacing,1900,2100,W,101ST,PL,2018-06-12T00:00:00,2023-06-07T00:00:00
Street Resurfacing,1815,1941,W,BALMORAL,AVE,2018-06-12T00:00:00,2018-06-12T00:00:00
Street Resurfacing,5300,5500,S,SHIELDS,AVE,2018-06-12T00:00:00,2023-05-30T00:00:00
Street Resurfacing,1602,1626,W,WAVELAND,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,6200,6300,W,64TH,ST,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,600,758,W,47TH,PL,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,2500,2530,W,106TH,ST,2018-06-12T00:00:00,2023-06-08T00:00:00
Street Resurfacing,2900,2930,W,60TH,ST,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,10400,10500,S,SAWYER,AVE,2018-06-12T00:00:00,2023-06-11T00:00:00
Street Resurfacing,2530,2600,W,64TH,ST,2018-06-12T00:00:00,2023-06-05T00:00:00
Street Resurfacing,9200,9240,S,LEAVITT,ST,2018-06-12T00:00:00,2023-06-06T00:00:00
Street Resurfacing,1000,1030,W,64TH,ST,2018-06-12T00:00:00,2023-06-04T00:00:00
Street Resurfacing,10900,11100,S,TROY,ST,2018-06-12T00:00:00,2023-06-01T00:00:00
Street Resurfacing,10300,10400,S,OAKLEY,AVE,2018-06-12T00:00:00,2023-06-08T00:00:00
Street Resurfacing,1730,1800,W,86TH,ST,2018-06-12T00:00:00,2023-05-25T00:00:00
Street Resurfacing,6901,6929,S,DAMEN,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,6502,6658,S,DAMEN,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,9900,10000,S,PERRY,AVE,2018-06-12T00:00:00,2023-04-20T00:00:00
Street Resurfacing,1200,1600,N,GREENVIEW,AVE,2018-06-12T00:00:00,2023-05-29T00:00:00
Street Resurfacing,6758,6802,S,DAMEN,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,6826,6832,S,DAMEN,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,5100,5158,S,MORGAN,ST,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,3602,3702,N,MARSHFIELD,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,2501,2523,E,73RD,PL,2018-06-12T00:00:00,2023-05-25T00:00:00
Street Resurfacing,7700,7740,S,EXCHANGE,AVE,2018-06-12T00:00:00,2023-05-29T00:00:00
Street Resurfacing,3600,3700,N,SAYRE,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,638,722,W,DIVERSEY,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,6726,6732,S,DAMEN,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,8200,8300,S,ESSEX,AVE,2018-06-12T00:00:00,2023-05-31T00:00:00
Street Resurfacing,2830,2900,W,60TH,ST,2018-06-12T00:00:00,2023-06-11T00:00:00
Street Resurfacing,2602,2802,N,LAWNDALE,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,5239,5434,N,DAMEN,AVE,2018-06-12T00:00:00,2018-06-12T00:00:00
Street Resurfacing,2400,2430,E,86TH,ST,2018-06-12T00:00:00,2023-05-31T00:00:00
Street Resurfacing,6100,6200,S,TALMAN,AVE,2018-06-12T00:00:00,2023-06-06T00:00:00
Street Resurfacing,2840,2900,E,78TH,ST,2018-06-12T00:00:00,2023-05-30T00:00:00
Street Resurfacing,10500,10700,S,LAWNDALE,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,1756,1802,W,BALMORAL,AVE,2018-06-12T00:00:00,2018-06-12T00:00:00
Street Resurfacing,6156,6258,S,LANGLEY,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,10200,10250,S,HARDING,AVE,2018-06-12T00:00:00,2023-06-12T00:00:00
Street Resurfacing,5900,6000,N,BERNARD,ST,2018-06-13T00:00:00,2023-06-07T00:00:00
Street Resurfacing,2800,3200,N,RACINE,AVE,2018-06-13T00:00:00,2023-06-11T00:00:00
Street Resurfacing,1500,1600,N,ASTOR,ST,2018-06-13T00:00:00,2023-05-25T00:00:00
Street Resurfacing,4200,4230,N,LAMON,AVE,2018-06-13T00:00:00,2023-06-01T00:00:00
Street Resurfacing,500,600,W,BELDEN,AVE,2018-06-13T00:00:00,2023-05-23T00:00:00
Street Resurfacing,5030,5200,N,LECLAIRE,AVE,2018-06-13T00:00:00,2023-06-04T00:00:00
Street Resurfacing,4132,4230,W,ROSEMONT,AVE,2018-06-13T00:00:00,2023-06-11T00:00:00
